1,1,1,5,1500,2,2,2,2013,200
1,2,1,1,1000,3,2,4,1961,600
1,5,5,1,1100,1,5,2,1987,350
1,2,2,1,1400,5,5,4,1990,450
1,3,4,4,1100,3,2,2,1964,300
1,3,4,1,1500,5,2,3,1980,0
1,3,5,1,1300,2,3,4,1957,300
1,1,4,2,1000,1,4,2,1953,250
1,3,5,5,1600,4,2,4,1964,200
1,5,5,1,600,5,5,4,1986,50
1,1,1,3,1000,1,5,2,1990,100
1,2,5,5,1700,4,2,4,2007,0
1,4,5,1,1300,1,4,3,1953,450
1,1,1,1,1000,2,2,1,1954,100
1,5,5,5,1300,4,5,3,1957,350
1,2,1,1,1700,1,4,3,1994,550
1,1,1,5,1500,2,1,3,2005,500
1,4,2,5,700,4,2,3,1985,550
1,1,1,5,1200,1,3,2,1950,200
1,3,5,4,600,3,5,3,2008,300
1,3,5,4,900,1,2,2,1950,100
1,5,4,5,1100,5,5,1,1951,100
1,3,5,2,1500,3,4,1,1982,350
1,4,1,2,1400,1,3,2,1969,50
1,3,1,2,1300,2,1,2,2019,450
1,1,3,2,900,2,1,2,1988,300
1,5,5,4,600,5,5,4,2016,450
1,2,1,1,700,4,1,1,1985,550
1,5,3,2,1300,5,4,1,1978,200
1,4,4,3,1000,5,3,2,1970,200
1,5,2,2,1400,4,3,2,2014,450
1,1,3,5,1400,2,3,4,2015,400
1,4,5,5,1600,2,2,4,2001,600
1,4,1,4,900,1,2,2,1987,350
1,2,1,3,900,4,3,1,2017,150
1,3,2,4,1600,5,3,1,2013,500
1,2,1,1,900,1,4,2,2017,250
1,5,2,2,900,1,5,1,2002,500
1,4,3,4,1300,2,2,4,1953,50
1,1,5,1,1100,2,2,1,1969,100
1,2,1,5,1500,3,1,1,1990,250
1,4,3,5,1700,5,4,4,1958,50
1,3,5,3,1700,1,4,2,1980,150
1,1,3,2,1800,4,5,4,1989,200
1,2,3,1,800,5,2,1,1966,300
1,4,5,4,700,5,5,2,1957,250
1,1,1,5,1500,1,2,4,1974,450
1,4,1,1,700,1,5,3,1998,400
1,3,2,4,1200,3,2,3,2000,600
1,2,3,2,1300,1,3,4,1991,200
1,1,2,4,700,4,4,1,1950,450
1,1,5,1,1600,5,5,2,1961,50
1,2,4,5,700,1,5,2,2003,0
1,1,5,1,1300,1,2,4,1984,350
1,3,2,3,1500,3,2,4,1997,400
1,2,4,2,1500,2,1,1,1984,600
1,3,2,4,1400,5,4,4,2010,400
1,1,4,1,700,5,3,1,2016,200
1,5,3,3,1700,4,4,4,2016,50
1,2,4,2,1100,2,4,3,1959,150
1,2,3,3,800,4,1,4,2019,350
1,1,1,5,1400,5,3,2,1957,550
1,3,1,3,1600,2,5,3,1951,50
1,2,5,5,1500,4,4,4,1986,400
1,1,1,1,1200,1,4,2,1959,400
1,5,1,1,1300,2,4,1,1999,550
1,2,4,4,700,3,1,1,1969,150
1,5,1,3,600,4,2,3,2005,550
1,4,1,2,800,5,4,1,1950,100
1,2,5,1,1000,4,3,4,1968,300
1,1,5,2,1000,3,4,4,1987,100
1,1,1,2,1600,3,1,3,1956,150
1,4,1,1,1000,4,2,4,1992,350
1,1,5,5,1400,2,2,4,1962,550
1,1,3,4,700,3,1,3,1960,300
1,3,5,1,600,4,4,1,1961,150
1,3,1,4,1500,5,3,3,1951,150
1,5,5,5,900,4,5,1,1970,550
1,5,1,5,1500,1,2,4,1964,450
1,1,3,1,900,3,2,3,1975,200
