1,5,5,2,3,400,1971,4,5,1300
1,5,2,2,1,550,1984,2,5,900
1,2,2,1,1,600,1961,4,3,1000
1,4,1,1,5,350,1971,1,1,700
1,2,3,3,2,400,1997,4,3,1500
1,5,5,5,5,550,1970,1,4,900
1,4,5,4,2,500,1972,2,5,900
1,3,4,2,1,50,1969,2,1,1400
1,2,5,4,3,450,1986,4,1,1800
1,1,4,2,1,0,2013,4,2,1100
1,2,1,3,5,400,2016,2,1,1100
1,5,5,1,5,50,1986,4,5,600
1,5,1,3,1,100,1990,2,1,1000
1,5,5,5,4,100,1951,1,5,1100
1,5,2,5,4,0,2003,2,1,700
1,5,4,1,1,400,1998,3,1,700
1,3,4,3,4,200,1970,2,5,1000
1,2,2,5,3,0,1987,1,5,1600
1,4,5,3,3,50,2016,4,4,1700
1,4,4,2,4,500,2014,4,5,800
1,3,5,1,5,600,1987,2,1,600
1,2,1,1,4,250,1985,2,3,700
1,2,1,4,3,150,2003,3,1,900
1,2,5,4,1,300,1977,2,1,1000
1,1,5,5,2,100,1993,1,4,1500
1,1,3,3,4,400,1992,4,3,1700
1,2,1,5,1,450,1974,4,1,1500
1,1,2,4,4,150,1969,1,3,700
1,2,1,5,1,200,2013,2,2,1500
1,2,1,5,5,550,1962,4,2,1400
1,5,5,5,5,350,1957,3,4,1300
1,3,3,4,1,150,1951,3,5,1500
1,1,1,4,3,300,1960,3,3,700
1,2,1,1,3,200,1975,3,3,900
1,1,1,1,5,200,1960,1,5,1700
1,4,2,5,5,400,1986,4,4,1500
1,4,2,1,1,250,2017,2,1,900
1,4,4,1,3,250,1997,2,3,1500
1,1,2,2,4,600,1984,1,2,1500
1,4,5,3,1,100,1987,4,3,1400
1,5,2,3,2,550,1978,3,5,1600
1,4,5,3,3,0,1954,1,5,700
1,5,2,3,5,50,2009,2,5,1200
1,2,4,4,1,350,1987,2,1,900
1,3,1,4,1,50,1965,4,4,1200
1,1,3,2,1,450,2019,2,2,1300
1,4,5,1,1,550,1999,1,2,1300
1,2,5,3,1,550,2005,3,4,600
1,2,5,1,2,400,1990,4,4,1800
1,5,4,2,1,250,1977,2,1,1200
1,5,2,1,4,200,2012,1,1,1200
1,3,2,2,3,200,1991,4,1,1300
1,2,3,4,4,300,1964,2,3,1100
1,4,4,4,3,550,2012,1,3,1500
1,3,1,1,4,200,2016,1,5,700
1,2,5,4,2,550,2012,1,1,1300
1,4,1,1,1,400,1959,2,1,1200
1,2,1,3,1,200,1995,1,2,1500
1,1,4,5,1,400,1993,4,4,700
1,4,2,3,1,350,1975,1,4,800
1,4,1,1,5,400,1964,3,2,900
1,5,1,2,3,200,1989,4,4,1800
1,2,3,4,1,350,1989,4,3,600
1,5,5,1,5,500,1983,3,2,600
1,2,5,4,3,50,2018,1,3,1200
1,2,1,1,5,100,1969,1,2,1100
1,1,3,5,3,600,2016,1,1,900
1,4,4,5,3,600,1990,1,1,1100
1,1,2,1,1,550,1985,1,4,700
1,4,4,1,2,450,1983,4,1,1000
1,2,1,4,5,450,1958,4,2,1000
1,3,4,4,1,100,1950,4,5,1700
1,5,1,4,5,50,1957,4,1,1100
1,3,1,4,5,500,1968,4,5,1600
1,4,1,5,2,250,1954,1,3,1200
1,1,3,4,4,250,1961,3,3,1700
1,3,2,1,5,300,1968,4,4,1000
1,1,1,4,5,500,1986,3,2,1800
1,2,1,1,1,250,2005,2,1,1800
1,4,5,2,1,350,2000,2,2,1200
1,4,3,3,5,150,1980,2,1,1700
1,4,1,3,5,300,1989,3,5,1700
1,5,1,5,5,50,1956,1,2,1600
1,4,4,4,4,50,2000,3,3,700
1,4,3,5,3,450,2008,3,4,1400
1,5,5,1,5,350,1987,2,1,1100
1,1,2,2,3,100,1954,2,3,1000
1,5,5,3,3,100,1982,1,5,700
1,5,3,3,1,50,1951,3,2,1600
1,5,1,2,4,350,2010,1,3,1100
1,2,1,1,4,600,2003,3,5,1800
1,3,1,5,1,550,1957,2,5,1400
1,5,4,4,5,250,1957,2,5,700
1,4,2,2,4,150,1959,3,2,1100
1,1,3,1,1,550,1974,2,4,1100
1,5,1,2,5,350,1954,3,2,1300
1,2,4,1,5,50,1979,3,1,1200
1,3,5,4,4,50,1957,2,1,1600
1,5,3,4,5,300,2008,3,3,600
1,4,3,1,1,250,2004,1,4,1000
2,5,1,1,5,50,1961,2,5,1600
2,5,4,4,5,250,1957,2,5,700
2,5,1,5,5,50,1956,1,2,1600
2,1,1,4,5,500,1986,3,2,1800
